,h0,h1,h2,h3,h4,h5
paradileptus,-0.0011198401,-0.0010968375,-0.0010720451,-0.0011909461,-0.0010894742,-0.0010702416
pediastrum,-0.00057484536,-0.0005661652,-0.0005560853,-0.00060442666,-0.00056332845,-0.0005554633
pennate_diatom,-0.0007643253,-0.00075459585,-0.00074274524,-0.0007944671,-0.0007508127,-0.0007419629
peridinium,-8.240325e-05,-8.765144e-05,-9.266258e-05,-6.386542e-05,-8.942754e-05,-9.307543e-05
phacotus,0.00027466935,0.00026695107,0.0002575591,0.0003010162,0.0002641685,0.00025686118
plankton_x,-0.002358563,-0.0022992638,-0.002229506,-0.0025487652,-0.0022782693,-0.0022242884
plankton_y,0.0002520605,0.0002515688,0.0002498544,0.0002533594,0.00025122697,0.0002497369
plankton_z,-0.00021526508,-0.00021444767,-0.00021325148,-0.00021673294,-0.00021412806,-0.00021316246
planktosphaeria,-0.0021382815,-0.0020806885,-0.0020137744,-0.0023274152,-0.0020605514,-0.0020088237
polyarthra,-0.0012809102,-0.001239457,-0.0011916436,-0.0014195438,-0.0012250905,-0.0011881533
protist_like_ciliate,-0.0021636954,-0.0020941934,-0.0020148295,-0.0023929647,-0.0020702379,-0.0020088637
rhodomonas,0.00027206945,0.00025946708,0.00024411446,0.00031653474,0.0002548164,0.00024298638
rotifer,-0.0010844014,-0.0010537243,-0.001017858,-0.0011830752,-0.0010429489,-0.0010151946
rotifer_long,-0.00052230794,-0.0004940723,-0.0004624253,-0.0006192416,-0.00048434606,-0.00046016302
rotifer_z,-0.00079733925,-0.00077744015,-0.0007537561,-0.0008667205,-0.0007701837,-0.00075220084
scenedesmus,1.8574272e-05,2.0552634e-05,2.1347169e-05,5.748912e-06,2.0877666e-05,2.1331045e-05
snowella,0.0003261724,0.00032282676,0.0003190609,0.00033886023,0.00032168432,0.00031878092
staurastrum,-0.00027955536,-0.00028329887,-0.00028757603,-0.00026551512,-0.00028521617,-0.00028806087
strombidium,0.00011479414,0.00010119272,8.653733e-05,0.00016078632,9.7061624e-05,8.5417894e-05
synchaeta,0.0016824501,0.0016362706,0.0015812239,0.0018320387,0.0016197858,0.0015771079
synedra,-7.7763776e-05,-7.9629914e-05,-8.0833066e-05,-6.8113295e-05,-8.007241e-05,-8.089814e-05
synedra_angustissima,-0.0005496467,-0.0005404587,-0.00052926363,-0.0005786951,-0.0005372086,-0.0005284429
synura,-0.0005689764,-0.00055027567,-0.0005287642,-0.0006308418,-0.0005437724,-0.000527184
tetraedron,-0.00033382056,-0.00032926496,-0.00032594474,-0.0003468358,-0.00032831426,-0.0003257184
tintinnid,-0.0009509424,-0.00092305476,-0.0008909472,-0.0010424944,-0.0009135201,-0.0008885586
trichocerca,0.00053039927,0.0005148649,0.00049578317,0.0005835807,0.00050919777,0.0004943676
uroglena,-0.0007874124,-0.0007652625,-0.00073956343,-0.0008661075,-0.0007573634,-0.00073774136
vorticella_epistylis_like,-0.0026411407,-0.0025676046,-0.0024830515,-0.0028858804,-0.0025420687,-0.0024768175
