,h0,h1,h2,h3,h4
nauplius,-0.00020612893,-0.00015226126,-0.00020729314,-0.00021299519,9.682018e-06
oocystaceae,0.00018321438,0.00022547113,0.00018235853,0.0001777467,0.0003370083
pandorina,0.00075951306,0.00083477906,0.00075789576,0.00074917957,0.0010117401
paradileptus,-0.00085771264,-0.0008568549,-0.0008576103,-0.0008570062,-0.000807259
pediastrum,-0.0002912405,-0.00033795554,-0.0002902718,-0.0002853271,-0.00045856743
pennate_diatom,-0.0005257443,-0.0005676976,-0.0005248249,-0.0005198922,-0.00065546075
peridinium,-0.00024247899,-0.00026006115,-0.00024209601,-0.00024001938,-0.00029517672
phacotus,-2.941056e-05,-2.2139608e-05,-2.9722029e-05,-3.1436943e-05,-2.4507553e-05
plankton_x,0.0007253111,0.0008356685,0.0007229962,0.00071060436,0.0011217293
plankton_y,-0.0005008003,-0.0005238347,-0.00050040206,-0.0004982706,-0.000600824
plankton_z,-0.00095891254,-0.0010587488,-0.0009568196,-0.00094501313,-0.0013021808
planktosphaeria,-0.00083772,-0.00093443476,-0.0008356337,-0.0008243611,-0.0011520756
polyarthra,-0.0005447493,-0.000630024,-0.00054295926,-0.0005339918,-0.00084992097
protist_like_ciliate,0.0005389613,0.00061596197,0.0005373402,0.0005286914,0.0008140229
rhodomonas,-0.0019007244,-0.0020971752,-0.001896587,-0.0018743133,-0.0025751046
rotifer,-0.00034406327,-0.0003483299,-0.00034399913,-0.00034342444,-0.00034229175
rotifer_long,-0.0006091614,-0.00064042915,-0.000608527,-0.00060455187,-0.00070618564
rotifer_z,-0.0015699437,-0.001735577,-0.0015664723,-0.0015477877,-0.0021416517
scenedesmus,-0.00042269108,-0.00047559617,-0.0004213814,-0.00041532997,-0.0006104683
snowella,-0.000118451426,-0.00011225158,-0.0001185688,-0.00011917832,-7.735309e-05
staurastrum,-0.0011473156,-0.0011990013,-0.0011462073,-0.0011400281,-0.0013031127
strombidium,0.0019784744,0.0022182465,0.0019733678,0.0019458444,0.0028158366
synchaeta,-0.0014177159,-0.0015030971,-0.0014157535,-0.0014060406,-0.0017067898
synedra,-0.0003924834,-0.00042157364,-0.0003919246,-0.0003887315,-0.0004921328
synedra_angustissima,0.00085574266,0.0009815912,0.0008530696,0.000839879,0.0012931427
synura,-0.00054754986,-0.0006284213,-0.00054594624,-0.00053736963,-0.00084966485
tetraedron,-0.00047337537,-0.00047462565,-0.0004727211,-0.000472296,-0.00045808978
tintinnid,-0.00022358567,-0.00026368976,-0.00022278092,-0.00021842578,-0.00037370896
trichocerca,-0.0004442362,-0.0004661498,-0.00044377355,-0.0004412963,-0.00051329186
uroglena,-0.00035496455,-0.0003422795,-0.0003551314,-0.00035597614,-0.0002840604
vorticella_epistylis_like,-0.0015147964,-0.0017211606,-0.0015103924,-0.0014871242,-0.002245196
