,h0,h1,h2,h3,h4,h5
dinobryon,4.910486e-05,3.875388e-05,3.0291882e-05,2.851585e-05,3.5570676e-05,5.3253552e-05
dinoflagellate_diamond,9.591735e-05,6.7103334e-05,4.6795325e-05,4.2672564e-05,6.0218623e-05,0.00011044857
dolichospermum,0.0012284011,0.001141061,0.0010743588,0.0010621499,0.0011143661,0.0012710287
eudiaptomus,-0.0010315252,-0.0009799296,-0.0009405945,-0.00093313435,-0.0009641663,-0.0010563433
fragilaria,0.00018995673,0.00017994983,0.00017120605,0.00016968763,0.00017643158,0.00019496806
gonium,-0.0019109709,-0.0018143785,-0.0017427019,-0.001729541,-0.0017853405,-0.0019579919
gymnodinium,-0.0018604802,-0.0017985633,-0.00175051,-0.0017416986,-0.001778884,-0.0018895956
kellicottia,-0.0013086571,-0.0012547543,-0.0012137326,-0.0012063578,-0.0012376412,-0.001334218
keratella_cochlearis,0.00024208639,0.00022847424,0.00021738379,0.00021540924,0.00022357414,0.00024879473
keratella_quadrata,-0.00023631217,-0.0002383034,-0.00023898012,-0.0002393723,-0.00023861554,-0.00023462338
leptodora,-0.00045458294,-0.0004374896,-0.0004258522,-0.00042326565,-0.0004327355,-0.00046317387
limnoraphis,0.00074823917,0.00068195263,0.00063323526,0.0006241435,0.0006617318,0.0007805628
mallomonas_akrokomos,-0.0011736033,-0.0011179782,-0.001075518,-0.0010677265,-0.0011009908,-0.0011999443
mallomonas_big,-0.0023931947,-0.0022763857,-0.0021883016,-0.002172021,-0.0022410909,-0.0024493006
nauplius,-0.0010221781,-0.0009852,-0.0009564044,-0.00095070247,-0.0009736375,-0.0010410083
oocystaceae,0.0010460039,0.0009905733,0.00094878185,0.0009411581,0.00097371254,0.0010727987
pandorina,0.0008638646,0.00081852055,0.0007849077,0.0007784469,0.0008047031,0.00088645617
paradileptus,-5.1030253e-05,-5.002719e-05,-4.9442784e-05,-4.946601e-05,-4.9451137e-05,-5.1871557e-05
pediastrum,0.0006626876,0.0006251184,0.0005962929,0.0005910438,0.00061324646,0.0006814626
pennate_diatom,7.799495e-05,8.2799816e-05,8.7826396e-05,8.8050816e-05,8.485076e-05,7.524461e-05
peridinium,0.00051380374,0.00046663772,0.00043289436,0.00042650604,0.00045229113,0.00053752726
phacotus,-0.00076570763,-0.00072610436,-0.0006964205,-0.00069097034,-0.00071412715,-0.00078403135
plankton_x,0.0021984542,0.0020698835,0.0019730844,0.0019551255,0.0020308604,0.002260285
plankton_y,-2.9406136e-05,-2.6733647e-05,-2.554755e-05,-2.5418212e-05,-2.6393103e-05,-3.079142e-05
plankton_z,0.00039074177,0.00036895947,0.0003519895,0.0003486269,0.0003624657,0.0004011138
planktosphaeria,-0.00046401704,-0.000442964,-0.00042694889,-0.00042398952,-0.00043642407,-0.00047410632
polyarthra,-0.0007283074,-0.000716124,-0.0007064457,-0.0007048539,-0.0007122532,-0.00073519006
protist_like_ciliate,-8.141152e-05,-8.31099e-05,-8.3881954e-05,-8.436502e-05,-8.330932e-05,-8.209223e-05
rhodomonas,4.330269e-05,5.661356e-05,6.615059e-05,6.7826826e-05,6.0603143e-05,3.6888818e-05
rotifer,0.0003591765,0.0003543769,0.00034981186,0.0003488595,0.00035263636,0.00036076966
rotifer_long,-0.00050700817,-0.0004757286,-0.0004524743,-0.0004482255,-0.00046620594,-0.0005209719
rotifer_z,-0.0008877169,-0.000864158,-0.00084643165,-0.0008427854,-0.0008573388,-0.0008982121
scenedesmus,-0.00058483763,-0.0005796083,-0.0005741469,-0.00057354127,-0.00057693874,-0.0005873345
snowella,-0.0003758914,-0.00035449915,-0.00033909912,-0.0003363501,-0.00034837922,-0.00038678726
staurastrum,0.0007472651,0.00070473197,0.000672241,0.00066632655,0.000691554,0.00076829887
strombidium,-0.00046184307,-0.0004705791,-0.00047641058,-0.00047767287,-0.00047341114,-0.00045845704
synchaeta,-0.0019810048,-0.0018989427,-0.001835662,-0.0018240063,-0.0018736204,-0.0020204044
synedra,-0.0013914584,-0.0013396713,-0.001299055,-0.0012916123,-0.0013233456,-0.0014158769
synedra_angustissima,-0.00036874105,-0.00036768665,-0.000366455,-0.0003661096,-0.0003674274,-0.0003692026
synura,-0.00013719403,-0.00014859065,-0.00015699817,-0.00015854221,-0.00015214452,-0.00013171817
tetraedron,-0.0017761923,-0.0017045211,-0.0016505126,-0.001640385,-0.0016826645,-0.0018099664
tintinnid,-6.8414636e-05,-6.562157e-05,-6.3286745e-05,-6.3073734e-05,-6.432354e-05,-7.03104e-05
trichocerca,-0.0011699894,-0.0011202599,-0.0010835434,-0.0010769138,-0.0011055325,-0.0011939432
uroglena,-0.00018781782,-0.0001772803,-0.0001691476,-0.00016759554,-0.00017411949,-0.00019264065
vorticella_epistylis_like,-0.0022412015,-0.0021355816,-0.002057197,-0.0020428868,-0.0021040791,-0.002291545
