date,h0,h1,h2,h3,h4
2019-10-11,0.47338033,0.6011545,0.4743679,0.51606196,0.5158482
2021-09-06,0.47310805,0.60080755,0.47433776,0.51583564,0.5155725
2024-01-26,0.47395334,0.6015343,0.47465435,0.5163576,0.51621425
2023-09-09,0.4697304,0.59715974,0.4709687,0.512289,0.51195
2020-06-19,0.47277257,0.6005333,0.4734174,0.5157747,0.5154685
2019-12-23,0.47413698,0.60177755,0.47487855,0.5165908,0.51648486
2022-01-06,0.47415918,0.6017982,0.474905,0.51660854,0.51649964
2020-08-20,0.4735775,0.6012108,0.4743076,0.5159668,0.5159431
2021-07-20,0.47274485,0.60039043,0.47304648,0.5158337,0.51539564
2019-06-26,0.47218287,0.5995402,0.47259966,0.51458126,0.5146219
2020-11-03,0.47396994,0.60161304,0.47480145,0.51644206,0.516394
2024-09-13,0.47329038,0.60079813,0.4740925,0.5156425,0.515598
2023-12-18,0.47407332,0.60173005,0.47478393,0.51654863,0.51639825
2021-10-10,0.472672,0.60009134,0.4732264,0.51544124,0.5151316
2023-10-29,0.47310138,0.60071987,0.47400066,0.5157414,0.51556754
2024-12-19,0.4740752,0.6016225,0.4745839,0.5165666,0.5163895
2024-02-05,0.47374433,0.6013027,0.47446197,0.51611924,0.51596016
2023-11-19,0.47378972,0.6013868,0.47453436,0.5163005,0.5161516
2023-05-16,0.473903,0.6017435,0.47458512,0.5164759,0.5161829
2022-05-16,0.4739068,0.6016295,0.4745961,0.5163677,0.5162343
2020-08-16,0.4734686,0.6012224,0.47431365,0.5159963,0.5159615
2021-02-13,0.47378403,0.6009781,0.47409454,0.51580584,0.515629
2024-03-18,0.47337475,0.60113144,0.47416356,0.5158175,0.5157739
2023-05-17,0.47394556,0.6017405,0.4746178,0.5164887,0.5162325
2019-09-10,0.47287065,0.60075873,0.47387096,0.51577824,0.5154088
2023-06-29,0.47265074,0.6002015,0.473626,0.515054,0.5151712
2024-01-03,0.47410992,0.6017491,0.47484004,0.5165524,0.5164334
2022-09-23,0.47117355,0.5989562,0.4717532,0.51336336,0.5136753
2020-08-01,0.47374037,0.6013451,0.47457325,0.51616406,0.5161292
2019-10-03,0.4729262,0.60083926,0.47404915,0.51581925,0.51547205
2020-05-24,0.47384468,0.60147715,0.47460547,0.5163397,0.51629335
2023-08-16,0.47256356,0.60011446,0.4734329,0.51502055,0.5148812
2020-07-19,0.47355628,0.60122365,0.47453487,0.5160649,0.5159857
2019-06-03,0.47327137,0.5992132,0.47396457,0.5159806,0.5154012
2023-01-18,0.47224027,0.5997074,0.47266582,0.51475996,0.51436794
2019-11-30,0.47403008,0.60167766,0.47478145,0.51649094,0.5163805
2020-11-07,0.47402704,0.60164356,0.47482082,0.5164909,0.51642334
2020-06-01,0.47265527,0.6002406,0.4735014,0.5150764,0.51511896
2019-07-15,0.47361103,0.60129297,0.47437507,0.5161318,0.5160534
2022-06-24,0.4734971,0.6011384,0.4744853,0.51587504,0.5158966
2022-02-22,0.47388244,0.60128295,0.47438753,0.5160998,0.51591736
2019-09-26,0.47252342,0.6006057,0.4736613,0.51575094,0.5152582
2022-12-06,0.47264606,0.6001725,0.47318295,0.51515716,0.5148286
2022-12-18,0.47256148,0.6000344,0.47314233,0.51499724,0.5147387
2022-11-08,0.47368714,0.6013459,0.47447467,0.51617926,0.516057
2020-01-02,0.47415274,0.6017868,0.47490036,0.5166062,0.51650435
2019-12-16,0.47409743,0.60174567,0.47485462,0.5165597,0.51644826
2024-05-19,0.47062752,0.59802854,0.47145048,0.51294804,0.5130372
2020-05-23,0.47382846,0.6014774,0.4746088,0.5163175,0.5162928
2019-09-03,0.47209325,0.5994186,0.47242007,0.51413226,0.5145901
2021-02-09,0.4737613,0.6009498,0.47409663,0.51580423,0.51560616
2024-12-30,0.4741118,0.6016822,0.47469324,0.51658916,0.5164006
2020-05-04,0.47390717,0.6015622,0.47468635,0.51641047,0.51631886
2022-07-25,0.4733064,0.60084826,0.47402456,0.51570266,0.5158061
2024-05-17,0.47049373,0.59780955,0.47128367,0.51280046,0.5128574
2019-11-15,0.4739605,0.6016141,0.47474813,0.516455,0.5163733
2019-12-31,0.47414643,0.6017805,0.4748929,0.5165998,0.5164951
2019-11-03,0.4739274,0.60159326,0.47476277,0.51646876,0.516368
2023-12-23,0.4741066,0.6017413,0.47483322,0.516575,0.51645476
2020-07-13,0.47261703,0.60006046,0.4734174,0.5150422,0.5150133
2022-03-04,0.47371265,0.6009184,0.47400722,0.5157249,0.515484
2023-03-26,0.4729133,0.6004786,0.47387666,0.5154047,0.51532584
2021-05-01,0.47388694,0.6014579,0.4746536,0.5163113,0.5162606
2024-06-28,0.47300318,0.6005773,0.47370842,0.51557606,0.5153655
2024-08-22,0.47330415,0.600943,0.47413775,0.515795,0.51571417
2020-05-02,0.4738971,0.6015528,0.47468293,0.5164021,0.5163028
2021-03-07,0.4738563,0.60148257,0.47464684,0.51618385,0.51616275
2022-05-23,0.4729876,0.60065764,0.47387847,0.5154608,0.51539034
2020-02-16,0.4740048,0.6011983,0.4744164,0.5163867,0.51647073
2022-06-25,0.47347903,0.6010865,0.47448757,0.5157933,0.5158266
2024-11-07,0.4736346,0.6009709,0.4740727,0.51624346,0.5160034
2020-12-28,0.47411522,0.6016921,0.47481802,0.5165338,0.51640826
2022-09-19,0.47165883,0.59944385,0.47226387,0.51387274,0.51409477
2022-12-13,0.4731934,0.60073245,0.47384384,0.51564336,0.5154357
2019-08-17,0.47284964,0.60046434,0.4735499,0.51529664,0.51534563
2023-07-16,0.4734657,0.6010962,0.47425386,0.51584405,0.5158753
2024-10-29,0.4733175,0.6006548,0.47377098,0.5160537,0.51575524
2021-03-23,0.47208422,0.59954387,0.47295937,0.5143706,0.51431316
2021-05-18,0.47396553,0.6015774,0.47468776,0.5164314,0.51634085
2019-04-18,0.4735127,0.60107654,0.47430348,0.515935,0.5159131
2021-11-25,0.47366372,0.60129666,0.47440514,0.51615864,0.5160156
2020-01-23,0.47410354,0.60168606,0.47480986,0.51654905,0.51646453
2019-05-22,0.47380903,0.60131055,0.47445956,0.51626766,0.51625705
